increases^ADP-ribosylation	aroclor 1242	DPP4	0.7279474932937622	
affects^reaction	2-bromopropane	TMPRSS2	0.7221555709838867
affects^reaction	natakalim	DPP4	0.722154438495636
affects^reaction	Glutamic Acid	CD9	0.7221518158912659
affects^reaction	Glutamic Acid	DPP4	0.7221500873565674
affects^reaction	VU 0155041	TMPRSS2	0.7221460342407227
affects^reaction	(2,4-dihydroxy-5-isopropylphenyl)-(5-(4-methylpiperazin-1-ylmethyl)-1,3-dihydroisoindol-2-yl)methanone	TMPRSS2	0.7221460342407227
affects^reaction	cephalosporin C	DPP4	0.7221394777297974
affects^reaction	20-hydroxy-5,8,11,14-eicosatetraenoic acid	TMPRSS2	0.7221392393112183
affects^reaction	(2,4-dihydroxy-5-isopropylphenyl)-(5-(4-methylpiperazin-1-ylmethyl)-1,3-dihydroisoindol-2-yl)methanone	DPP4	0.7221361398696899
affects^reaction	7alpha-methyl-17alpha-ethynylestradiol	TMPRSS4	0.7221353650093079
affects^reaction	ONO-AE1-329	CD9	0.7221351861953735
affects^reaction	J 104132	TMPRSS2	0.7221326231956482
affects^reaction	dihydrofluorescein	TMPRSS2	0.7221326231956482
affects^reaction	5-butyl-7-chloro-6-hydroxybenzo(c)quinolizinium	TMPRSS2	0.7221326231956482
affects^reaction	phenylcyclohexane	TMPRSS2	0.7221326231956482
affects^reaction	Metals, Heavy	TMPRSS2	0.7221326231956482
affects^reaction	perfluorooctanesulfonamide	TMPRSS2	0.7221326231956482
affects^reaction	GANT 61	TMPRSS2	0.7221326231956482
affects^reaction	englitazone	TMPRSS2	0.7221326231956482
affects^reaction	nitecapone	TMPRSS2	0.7221326231956482
affects^reaction	posaconazole	TMPRSS2	0.7221326231956482
affects^reaction	20-hydroxy-5,8,11,14-eicosatetraenoic acid	CD9	0.7221316695213318
affects^reaction	1-nitronaphthalene	DPP4	0.7221304774284363
affects^reaction	leukotriene A methyl ester	TMPRSS2	0.7221271991729736
affects^reaction	natakalim	TMPRSS4	0.722126305103302
affects^reaction	leukotriene A methyl ester	CD9	0.7221195697784424
affects^reaction	2-(3-mercaptopropyl)pentanedioic acid	DPP4	0.7221181392669678
affects^reaction	Quaternary Ammonium Compounds	DPP4	0.7221181392669678
affects^reaction	Zearalenone	DPP4	0.7221181392669678
affects^reaction	conotoxin alpha-RgIA, Conus regius	CD9	0.7221148610115051
affects^reaction	L 364373	CD9	0.7221148610115051
affects^reaction	estradiol sulfate	CD9	0.7221148610115051
affects^reaction	duanbanhuain A	CD9	0.7221148610115051
affects^reaction	protocatechualdehyde	CD9	0.7221148610115051
affects^reaction	ferric nitrilotriacetate	CD9	0.7221148610115051
affects^reaction	Calcimycin	CD9	0.7221148610115051
affects^reaction	Acetoxyacetylaminofluorene	CD9	0.7221148610115051
affects^reaction	Rivastigmine	TMPRSS4	0.7221112251281738
affects^reaction	cephalosporin C	TMPRSS4	0.7221112251281738
affects^reaction	Kathon 886	DPP4	0.722109854221344
affects^reaction	ONO-AE1-329	TMPRSS4	0.7221060395240784
affects^reaction	Sulfinpyrazone	DPP4	0.722105860710144
affects^reaction	1-nitronaphthalene	TMPRSS4	0.7221020460128784
affects^reaction	1,2-dioctanoylglycerol	TMPRSS2	0.7221000790596008
affects^reaction	Carboxymethylcellulose Sodium	TMPRSS4	0.7220979928970337
affects^reaction	cicloprofen	TMPRSS4	0.7220979928970337
affects^reaction	Fluorouracil	TMPRSS4	0.7220979928970337
affects^reaction	methyl 2-cyano-3,12-dioxoolean-1,9-dien-28-oate	TMPRSS4	0.7220979928970337
affects^reaction	lomefloxacin	TMPRSS4	0.7220979928970337
affects^reaction	Inositol Phosphates	CD9	0.722095251083374
affects^reaction	SR 144528	TMPRSS4	0.7220878005027771
affects^reaction	9,12-dioxo-10-dodecenoic acid	TMPRSS4	0.7220878005027771
affects^reaction	diacetoxyscirpenol	TMPRSS4	0.7220878005027771
affects^reaction	salubrinal	DPP4	0.7220848202705383
affects^reaction	vestitol	DPP4	0.7220848202705383
affects^reaction	6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole	TMPRSS4	0.7220829129219055
affects^reaction	bromperidol	DPP4	0.7220818400382996
affects^reaction	UAMC00132	CD9	0.7220796942710876
affects^reaction	Antimycin A	CD9	0.7220796942710876
affects^reaction	Butylated Hydroxytoluene	CD9	0.7220796942710876
affects^reaction	N-(2-methyl-3-(4-(4-(4-(trifluoromethoxy)benzyloxy)piperidin-1-yl)-1,3,5-triazin-2-ylamino)phenyl)acetamide	CD9	0.7220796942710876
affects^reaction	pregnenolone sulfate	CD9	0.7220796942710876
affects^reaction	XELOX	CD9	0.7220796942710876
affects^reaction	3-O-methylgallic acid	TMPRSS2	0.7220747470855713
affects^reaction	2-(3-(1,3-dicarboxypropyl)ureido)pentanedioic acid	DPP4	0.722069501876831
affects^reaction	1-ethynylpyrene	TMPRSS4	0.7220666408538818
affects^reaction	dapoxetine	TMPRSS4	0.7220666408538818
affects^reaction	1-nitronaphthalene	TMPRSS11A	0.7220268845558167
affects^reaction	Nedocromil	TMPRSS11A	0.7219805121421814
affects^reaction	5-methoxy-N,N-diisopropyltryptamine	TMPRSS11A	0.7219805121421814
affects^reaction	Azoles	TMPRSS11A	0.7219777703285217
affects^reaction	Rafoxanide	TMPRSS11A	0.7219777703285217
affects^reaction	GSK2656157	TMPRSS11A	0.7219777703285217
affects^reaction	Ryanodine	TMPRSS11A	0.7219777703285217
affects^reaction	cyprodinil	TMPRSS11A	0.7219777703285217
affects^reaction	2-amino-3-(4-chloro-3-hydroxy-5-isoxazolyl)propionic acid	TMPRSS11A	0.7219777703285217
affects^reaction	BMS 536924	TMPRSS11A	0.7219777703285217
affects^reaction	titanium citrate	TMPRSS11A	0.7219777703285217
affects^reaction	bromperidol	TMPRSS11A	0.7219772338867188
affects^reaction	UAMC00132	TMPRSS11A	0.7219745516777039
affects^reaction	Antimycin A	TMPRSS11A	0.7219745516777039
affects^reaction	Butylated Hydroxytoluene	TMPRSS11A	0.7219745516777039
affects^reaction	N-(2-methyl-3-(4-(4-(4-(trifluoromethoxy)benzyloxy)piperidin-1-yl)-1,3,5-triazin-2-ylamino)phenyl)acetamide	TMPRSS11A	0.7219745516777039
affects^reaction	pregnenolone sulfate	TMPRSS11A	0.7219745516777039
affects^reaction	Trichloroepoxypropane	TMPRSS11A	0.7219745516777039
affects^reaction	2-(3-(1,3-dicarboxypropyl)ureido)pentanedioic acid	TMPRSS11A	0.7219655513763428
affects^reaction	3-O-methylgallic acid	TMPRSS11A	0.721961259841919
affects^reaction	Iron Carbonyl Compounds	TMPRSS11A	0.7219563126564026
affects^reaction	shexiang baoxin	TMPRSS11A	0.7219563126564026
affects^reaction	dipalmitoylphosphatidic acid	TMPRSS11A	0.7219563126564026
affects^reaction	fatostatin	TMPRSS11A	0.7219527959823608
increases^activity	conocarpan	TIPARP	0.7216929197311401
increases^activity	GYPGKF-NH(2)	TIPARP	0.7216829061508179
increases^activity	antimycin	TIPARP	0.7216829061508179
increases^activity	EHT 1864	TIPARP	0.7216746211051941
increases^activity	Glu-P-2	TIPARP	0.7216564416885376
increases^activity	Humic Substances	TIPARP	0.7216564416885376
increases^activity	cholesteryl linolenate	TIPARP	0.7216564416885376
increases^activity	etomoxir	TIPARP	0.7216564416885376
increases^activity	naringin	TIPARP	0.7216564416885376
increases^activity	methyl 2-benzoylbenzoate	TIPARP	0.7216564416885376
increases^activity	1,2-dimethylnaphthalene	TIPARP	0.7216564416885376
increases^activity	eprosartan	TIPARP	0.7216564416885376
increases^activity	Rivaroxaban	TIPARP	0.7216436266899109
increases^activity	Metyrapone	TIPARP	0.7216436266899109
increases^activity	Tacrine	TIPARP	0.7216436266899109
increases^activity	Fat Emulsions, Intravenous	TIPARP	0.7216436266899109
increases^activity	Alpha-Amanitin	TIPARP	0.7216353416442871
increases^activity	ZR 777	TIPARP	0.7216353416442871
increases^activity	Iron	CD9	0.7216333150863647
increases^activity	propargyl ether	TIPARP	0.7216259241104126
increases^activity	NVP ADW742	TIPARP	0.7216259241104126
increases^activity	Sodium Chloride	TIPARP	0.7216259241104126
increases^activity	alpinetin	TIPARP	0.7216259241104126
increases^activity	BMS453	TMPRSS2	0.7216248512268066
increases^activity	Benzoxazines	TMPRSS2	0.7216244339942932
increases^activity	Clorgyline	TMPRSS2	0.7216244339942932
increases^activity	Phe-Leu boronic acid	CD9	0.7216236591339111
increases^activity	1,8-diazafluoren-one	CD9	0.7216236591339111
increases^activity	perfluoro-n-undecanoic acid	CD9	0.7216236591339111
increases^activity	Iron	TMPRSS2	0.7216177582740784
increases^activity	GYPGKF-NH(2)	TMPRSS2	0.7216174602508545
increases^activity	benzene oxide	CD9	0.7216145992279053
increases^activity	vestipitant	CD9	0.7216145992279053
increases^activity	Raffinose	TMPRSS2	0.7216081619262695
increases^activity	N-methyl-N-2-(methylsulfinyl)ethylpropionic acid amide	TMPRSS2	0.7216046452522278
increases^activity	Heptanol	TMPRSS2	0.7216046452522278
increases^activity	AAL 881	TMPRSS2	0.7216046452522278
increases^activity	amphotericin B, deoxycholate drug combination	TMPRSS2	0.7216046452522278
increases^activity	arvelexin	TMPRSS2	0.7216046452522278
increases^activity	SR 144190	TMPRSS2	0.7216046452522278
increases^activity	4-O-methyl-12-O-tetradecanoylphorbol 13-acetate	TMPRSS2	0.7216046452522278
increases^activity	5-methoxyindoleacetic acid	TMPRSS2	0.7216046452522278
increases^activity	26-aminocholesterol	TMPRSS2	0.7216046452522278
increases^activity	BMS453	TMPRSS4	0.7216020822525024
increases^activity	Benzoxazines	TMPRSS4	0.7216014862060547
increases^activity	Phenylbutyrates	CD9	0.7215999364852905
increases^activity	dehydrodiisoeugenol	CD9	0.7215999364852905
increases^activity	capivasertib	CD9	0.7215999364852905
increases^activity	zearalenol	CD9	0.7215999364852905
increases^activity	Glycyrrhetinic Acid	CD9	0.7215999364852905
increases^activity	6-isopropoxy-9-oxoxanthene-2-carboxylic acid	CD9	0.7215999364852905
increases^activity	AG-041R	CD9	0.7215999364852905
increases^activity	Enfuvirtide	CD9	0.7215999364852905
increases^activity	7-tosylcyclonovobiocic acid	CD9	0.7215999364852905
increases^activity	DSF-27 compound	CD9	0.7215999364852905
increases^activity	isomethyleugenol	TMPRSS2	0.721595823764801
increases^activity	2,4-difluoro-N-(2-(methyloxy)-5-(4-(4-pyridazinyl)-6-quinolinyl)-3-pyridinyl)benzenesulfonamide	TMPRSS2	0.721595823764801
increases^activity	isomethyleugenol	DPP4	0.7215957641601562
increases^activity	2,4-difluoro-N-(2-(methyloxy)-5-(4-(4-pyridazinyl)-6-quinolinyl)-3-pyridinyl)benzenesulfonamide	DPP4	0.7215957641601562
increases^activity	2-bromophenol	CD9	0.7215875387191772
increases^activity	1,4-cineole	CD9	0.7215875387191772
increases^activity	dimethylglycine	DPP4	0.7215834259986877
increases^activity	trimethoxybenzoylyohimbine	TMPRSS4	0.7215834259986877
increases^activity	Diuretics	TMPRSS4	0.7215834259986877
increases^activity	MP470	DPP4	0.721579909324646
increases^activity	olaquindox	DPP4	0.721579909324646
increases^activity	DAPI	CD9	0.7215775847434998
increases^activity	vestipitant	TMPRSS4	0.7215760350227356
increases^activity	BMS453	TMPRSS11A	0.7215738296508789
increases^activity	brassinin	TMPRSS4	0.7215733528137207
increases^activity	Impromidine	TMPRSS4	0.7215733528137207
increases^activity	nitazoxanide	TMPRSS4	0.7215733528137207
increases^activity	bromoxynil octanoate	TMPRSS4	0.7215733528137207
increases^activity	Alpha-Amanitin	DPP4	0.7215710878372192
increases^activity	Butylated Hydroxyanisole	DPP4	0.7215680480003357
increases^activity	tetraethylenepentamine	DPP4	0.7215680480003357
increases^activity	titanium alloy (TiAl6V4)	DPP4	0.7215680480003357
increases^activity	N(G)-nitroarginine-4-nitroanilide	DPP4	0.7215680480003357
increases^activity	Iron	TMPRSS11A	0.7215679287910461
increases^activity	roquinimex	TMPRSS4	0.7215623259544373
increases^activity	Leukotriene A4	TMPRSS4	0.7215623259544373
increases^activity	Metals	TMPRSS4	0.7215623259544373
increases^activity	Aminoacetonitrile	TMPRSS4	0.7215623259544373
increases^activity	DAPI	DPP4	0.7215619087219238
increases^activity	NVP ADW742	DPP4	0.7215613126754761
increases^activity	alpinetin	DPP4	0.7215613126754761
increases^activity	3-(4-chlorophenyl)-3-(4-hydroxy-3,5-dimethoxybenzyloxy)-2-propyl-2,3-dihydroisoindol-1-one	DPP4	0.7215604782104492
increases^activity	ICI 199441	DPP4	0.7215604782104492
increases^activity	ferric nitrate	DPP4	0.7215604782104492
increases^activity	Methylmalonic Acid	DPP4	0.7215604782104492
increases^activity	acylcarnitine	DPP4	0.7215604782104492
increases^activity	cycloartenol	DPP4	0.7215604782104492
increases^activity	EHT 1864	TMPRSS11A	0.7215577363967896
increases^activity	protoberberine	TMPRSS11A	0.7215502858161926
increases^activity	titanium alloy (TiAl6V4)	TMPRSS4	0.7215439081192017
increases^activity	Carboxylic Acids	CD9	0.7215427160263062
increases^activity	DAPI	TMPRSS4	0.7215378880500793
increases^activity	pirinixil	TMPRSS11A	0.7215345501899719
increases^activity	Leukotriene A4	TMPRSS11A	0.7215345501899719
increases^activity	Metals	TMPRSS11A	0.7215345501899719
increases^activity	9,11-linoleic acid	DPP4	0.7215336561203003
increases^activity	Carboxylic Acids	DPP4	0.7215277552604675
increases^activity	Metyrapone	TMPRSS11A	0.7215270400047302
increases^activity	Tacrine	TMPRSS11A	0.7215270400047302
increases^activity	Fat Emulsions, Intravenous	TMPRSS11A	0.7215270400047302
increases^activity	4-chlorobenzaldehyde	TMPRSS11A	0.7215237617492676
increases^activity	12-(3-adamantan-1-ylureido)dodecanoic acid	TMPRSS11A	0.7215237617492676
increases^activity	N-palmitoylsphingosine	TMPRSS11A	0.7215237617492676
increases^activity	Atropine	TMPRSS11A	0.7215237617492676
increases^activity	azobenzene	TMPRSS11A	0.7215237617492676
increases^activity	PI 620	TMPRSS11A	0.7215237617492676
increases^activity	20-hydroximino-4,16-pregnadien-3-one	TMPRSS11A	0.721520721912384
increases^activity	Trichloroacetic Acid	TMPRSS11A	0.721490204334259
increases^activity	diacetolol	TMPRSS11A	0.721490204334259
increases^activity	validamycin A	TMPRSS11A	0.721490204334259
increases^activity	9,11-linoleic acid	TMPRSS11A	0.7214819192886353
decreases^uptake	1-ethyl-2-benzimidazolinone	TIPARP	0.7198185324668884
decreases^uptake	phenyl biguanide	TIPARP	0.7198026776313782
decreases^uptake	pirimiphos methyl	TIPARP	0.7198026776313782
decreases^uptake	danusertib	TIPARP	0.7198026776313782
decreases^uptake	benzotrichloride	TIPARP	0.719780683517456
decreases^uptake	N-(4-bromo-2-fluorophenyl)-6-methoxy-7-((1-methylpiperidin-4-yl)methoxy)quinazolin-4-amine	TIPARP	0.7197625041007996
decreases^uptake	Metalloids	TIPARP	0.7197625041007996
decreases^uptake	Cephalexin	TIPARP	0.7197625041007996
decreases^uptake	SR 142948	TIPARP	0.7197623252868652
decreases^uptake	Angiotensin Receptor Antagonists	TIPARP	0.7197623252868652
decreases^uptake	SGC707	TIPARP	0.7197623252868652
decreases^uptake	butralin	TIPARP	0.7197623252868652
decreases^uptake	flavone	TIPARP	0.7197623252868652
decreases^uptake	Porphobilinogen	TIPARP	0.7197623252868652
decreases^uptake	Egtazic Acid	TIPARP	0.7197623252868652
decreases^uptake	6-hydroxytaxol	TIPARP	0.7197602391242981
decreases^uptake	VRT 532	TIPARP	0.7197602391242981
decreases^uptake	bis(4-oxyphenyl)sulfide	TIPARP	0.7197504639625549
decreases^uptake	3-((O-6-deoxymannopyranosyl-1-2-O-(xylopyranosyl-1-3)arabinopyranosyl)oxy)-21-glucopyranosyloxy-20-hydroxydammar-24-en-19-al	TIPARP	0.7197504639625549
decreases^uptake	18alpha-glycyrrhetinic acid	TIPARP	0.7197504639625549
decreases^uptake	ZD 7155	TIPARP	0.7197504639625549
decreases^uptake	1-ethyl-2-benzimidazolinone	DPP4	0.7197489142417908
decreases^uptake	chlorocresol	TMPRSS4	0.7197326421737671
decreases^uptake	chlorocresol	CD9	0.7197215557098389
decreases^uptake	pardoprunox	TMPRSS4	0.7197198271751404
decreases^uptake	Ritodrine	TMPRSS4	0.7197198271751404
decreases^uptake	danusertib	TMPRSS4	0.7197198271751404
decreases^uptake	1-ethyl-2-benzimidazolinone	TMPRSS2	0.7196917533874512
decreases^uptake	6-hydroxytaxol	DPP4	0.7196901440620422
decreases^uptake	VRT 532	DPP4	0.7196901440620422
decreases^uptake	resolvin D2	DPP4	0.7196763753890991
decreases^uptake	CAP18 lipopolysaccharide-binding protein	CD9	0.7196676731109619
decreases^uptake	N-(4-bromo-2-fluorophenyl)-6-methoxy-7-((1-methylpiperidin-4-yl)methoxy)quinazolin-4-amine	CD9	0.7196676731109619
decreases^uptake	Metalloids	CD9	0.7196676731109619
decreases^uptake	nebularine	CD9	0.7196676731109619
decreases^uptake	Cephalexin	CD9	0.7196676731109619
decreases^uptake	NP260	TMPRSS4	0.7196599245071411
decreases^uptake	N-vinyl-2-pyrrolidinone	TMPRSS4	0.7196599245071411
decreases^uptake	arachidonyltrifluoromethane	TMPRSS4	0.7196599245071411
decreases^uptake	Theobromine	TMPRSS4	0.7196599245071411
decreases^uptake	etofibrate	TMPRSS4	0.7196599245071411
decreases^uptake	Ouabain	DPP4	0.7196565270423889
decreases^uptake	alphaxalone	TMPRSS4	0.7196552157402039
decreases^uptake	bradykinin, Lys-Leu(8)-desArg(9)-	TMPRSS4	0.7196552157402039
decreases^uptake	CB-5083	CD9	0.7196546196937561
decreases^uptake	1,12-benzoperylene	TMPRSS4	0.7196528315544128
decreases^uptake	alphaxalone	CD9	0.7196438312530518
decreases^uptake	1-naphthylethyl-6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline	CD9	0.7196438312530518
decreases^uptake	dibromoacetonitrile	CD9	0.7196438312530518
decreases^uptake	2-heptanone	TMPRSS4	0.719643235206604
decreases^uptake	5-benzylacyclouridine	TMPRSS4	0.719643235206604
decreases^uptake	benzotrichloride	TMPRSS11A	0.7196400761604309
decreases^uptake	4-chloro-3-(4-cyclopropylbenzyl)-1-(xylopyranosyl)-1H-indole	DPP4	0.7196389436721802
decreases^uptake	4-methylchrysene	DPP4	0.7196389436721802
decreases^uptake	Trimethoprim	DPP4	0.7196389436721802
decreases^uptake	20-alpha-dihydrodydrogesterone	DPP4	0.7196389436721802
decreases^uptake	TRK 820	DPP4	0.7196389436721802
decreases^uptake	2-(6-((3,4-dihydro-2H-chromen-2-ylmethyl)amino)hexyl)tetrahydro-1H-pyrrolo(1,2-c)imidazole-1,3(2H)-dione	TMPRSS4	0.7196304202079773
decreases^uptake	4-hydroxyazobenzene	DPP4	0.7196254730224609
decreases^uptake	SB 258585	DPP4	0.7196254730224609
decreases^uptake	Sulfides	TMPRSS4	0.7196247577667236
decreases^uptake	bis(4-oxyphenyl)sulfide	TMPRSS2	0.7196207046508789
decreases^uptake	3-((O-6-deoxymannopyranosyl-1-2-O-(xylopyranosyl-1-3)arabinopyranosyl)oxy)-21-glucopyranosyloxy-20-hydroxydammar-24-en-19-al	TMPRSS2	0.7196207046508789
decreases^uptake	18alpha-glycyrrhetinic acid	TMPRSS2	0.7196207046508789
decreases^uptake	Terphenyl Compounds	TMPRSS2	0.7196207046508789
decreases^uptake	hydroxygenkwanin	TMPRSS2	0.7196181416511536
decreases^uptake	resolvin D2	TMPRSS2	0.7196181416511536
decreases^uptake	nodosin	TMPRSS2	0.7196181416511536
decreases^uptake	Azithromycin	CD9	0.7196149826049805
decreases^uptake	naringenin-7-O-glucoside	CD9	0.7196149826049805
decreases^uptake	Active Hexose Correlated Compound	CD9	0.7196149826049805
decreases^uptake	xanthurenic acid	CD9	0.7196149826049805
decreases^uptake	Dimethylformamide	CD9	0.7196149826049805
decreases^uptake	beryllium trifluoride	CD9	0.7196149826049805
decreases^uptake	1-(5-fluoropentyl)-3-(1-naphthoyl)indole	CD9	0.7196149826049805
decreases^uptake	Penbutolol	CD9	0.7196149826049805
decreases^uptake	LY2066948	CD9	0.7196149826049805
decreases^uptake	ONO 3708	TMPRSS4	0.7196072340011597
decreases^uptake	Mitogens	TMPRSS4	0.7196046113967896
decreases^uptake	afzelin	CD9	0.7196024656295776
decreases^uptake	SB 258585	CD9	0.7196024656295776
decreases^uptake	ARV-825	CD9	0.7196024656295776
decreases^uptake	5-methoxyindole	TMPRSS2	0.7195963859558105
decreases^uptake	Dehydrocholic Acid	TMPRSS11A	0.7195908427238464
decreases^uptake	PI103	TMPRSS11A	0.7195908427238464
decreases^uptake	clopidogrel carboxylic acid	TMPRSS11A	0.7195908427238464
decreases^uptake	BIBR 1532	CD9	0.7195867300033569
decreases^uptake	valerophenone	TMPRSS2	0.719569742679596
decreases^uptake	Changkil	TMPRSS2	0.719569742679596
decreases^uptake	3-(2-(4-chlorophenylsulfanyl)phenyl)-N-(4-dimethylaminobutyl)acrylamide	TMPRSS2	0.719569742679596
decreases^uptake	radolmidine	TMPRSS2	0.719569742679596
decreases^uptake	3-hydroxybenzylhydrazine	TMPRSS2	0.719569742679596
